,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
66,0.0960285990265092,0.2469948862889355,-2365.208688868683,0.14082647576870305,0.9589743589743591,Linear,0.2333333333333333,0.6588378750986532,0.24058319082080507,0.5575843205370475,0.1452933259205497,0.6082110978178503,0.7100088752898855,0.08437091073319221
67,0.09742688105953465,0.2473534164294569,-2492.969645993105,0.12831596416734012,0.9692307692307691,Linear,0.20833333333333331,0.6789680753834715,0.22212320985265255,0.5751118764622061,0.10813091871065043,0.6270399759228388,0.7133625155490915,0.08320134257392198
68,0.09513007931560526,0.24451780070662804,-2589.380857587698,0.14886558447626133,0.9487179487179487,Linear,0.06000000000000001,0.6511855737586679,0.25384246432895013,0.5614813763784007,0.13243943973696634,0.6063334750685343,0.7062781580103743,0.0851108327666185
69,0.10080113737560951,0.2509934744740131,-2589.2996638478226,0.09812629442175265,0.9589743589743589,Linear,0.325,0.6259597301855496,0.27499861082673055,0.5214950716319875,0.1314259388626088,0.5737274009087685,0.6676726552517586,0.10099743250154423
70,0.09700286116888929,0.24667328964517635,-2457.926499237378,0.13210969507129067,0.9589743589743591,Linear,0.3333333333333333,0.6207263277780778,0.2731416324707281,0.4989746723020613,0.14371933515148752,0.5598505000400695,0.6659052515530997,0.09978877931516333
71,0.09865535647824117,0.25156527905602305,-2466.935437971953,0.11732472233291288,0.9384615384615385,Linear,0.16166666666666665,0.6433493269245655,0.2614790198447574,0.5206338158962361,0.1218848609372438,0.5819915714104007,0.681798186665761,0.09593407104015257
72,0.09771475449422846,0.24632968654391293,-2445.4823461339097,0.1257403436134031,0.9538461538461538,Linear,0.36666666666666664,0.643279145286241,0.25458217458620525,0.564417248617357,0.14309213249678512,0.603848196951799,0.7065821831909271,0.08588540265090093
73,0.09748263230621895,0.24728193974142262,-2426.647102190443,0.12781715448377048,0.9589743589743591,Linear,0.18666666666666668,0.6400237264692378,0.25549730429693346,0.5331338098277244,0.1167484020980671,0.5865787681484811,0.6833967582851729,0.09320783649928845
74,0.09558352923758306,0.247972992087485,-2555.235978784789,0.144808541350801,0.9589743589743589,Linear,0.16,0.656109608624343,0.25062718657126554,0.5416811115958434,0.1476304749279666,0.5988953601100931,0.6989603258584401,0.08807136330710302
75,0.09718962888581587,0.24735460751652621,-2641.8073228296903,0.1304386733216122,0.9384615384615383,Linear,0.18666666666666668,0.6299776182124391,0.26753452437471364,0.502303516471557,0.1224548559413819,0.566140567341998,0.6804504346772747,0.0943832042741524
76,0.09642439573173148,0.24484024133603888,-2487.6641834085794,0.13728525936492011,0.9589743589743591,Linear,0.12,0.687632731879815,0.22784789236942785,0.5854891218833295,0.12146688776887633,0.6365609268815723,0.74741464598666,0.071987541739893
77,0.09432505208226441,0.24645704097370724,-2566.040939271864,0.15606821048750502,0.9589743589743589,Linear,0.15,0.6686485854878436,0.234697516453994,0.5765406166362723,0.13610803504683305,0.6225946010620579,0.7235358233875202,0.07965261697447772
78,0.09436733321181631,0.24009908198047566,-2373.2721703309594,0.1556899187342789,0.9487179487179487,Linear,0.3,0.6737906761896822,0.22960261173545637,0.616285850662844,0.1597133612788732,0.6450382634262632,0.7477518141711711,0.06960260059906463
